exp_id,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,y_pred,y_label
1071,2,5,1910,955.0,238.75,1910,5,2,1,1
1090,1,2,585,292.5,117.0,-1718,-2,0,1,1
1073,0,0,0,0.0,0.0,-203,-1,-1,1,1
1090,1,1,329,329.0,109.66666666666669,-542,0,0,1,1
970,2,2,550,550.0,183.33333333333331,-233,-1,-1,1,1
1129,0,0,0,0.0,0.0,-497,-2,-1,1,1
972,1,1,207,207.0,34.5,-745,-1,0,1,1
590,1,1,739,369.5,105.57142857142856,528,0,0,1,1
1073,1,1,203,203.0,50.75,-20,0,0,1,1
1091,0,0,0,0.0,0.0,-297,-1,-1,1,1
1144,1,1,326,326.0,108.66666666666669,326,1,1,1,1
903,1,1,294,147.0,42.0,294,1,1,1,1
597,2,7,2638,879.3333333333334,239.8181818181818,1414,5,0,0,0
1072,1,1,387,193.5,55.285714285714285,-227,-1,-1,1,1
1090,0,0,0,0.0,0.0,-875,-1,-1,1,1
970,0,0,0,0.0,0.0,-1290,-2,-1,1,1
1149,1,1,371,371.0,74.2,371,1,1,1,1
970,1,2,540,180.0,77.14285714285714,540,2,1,1,1
1149,1,1,388,388.0,194.0,388,1,1,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1149,1,1,522,522.0,261.0,522,1,1,1,1
965,1,1,791,791.0,263.6666666666667,-230,-2,-1,1,1
598,1,2,533,266.5,76.14285714285714,533,2,1,1,1
972,1,2,708,354.0,118.0,480,1,0,1,1
1073,1,1,340,340.0,68.0,340,1,1,1,1
972,0,0,0,0.0,0.0,0,0,0,1,1
1144,1,1,538,538.0,179.33333333333334,538,1,1,1,1
1011,1,2,628,209.33333333333331,62.8,628,2,1,1,1
1144,1,1,535,178.33333333333334,76.42857142857143,-231,0,0,1,1
1129,1,1,212,212.0,70.66666666666667,-695,-2,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,1,491,491.0,163.66666666666666,-310,-1,-1,1,1
585,1,1,317,317.0,79.25,317,1,1,1,1
970,1,2,739,739.0,369.5,-968,-2,-1,1,1
972,1,2,766,766.0,153.2,-265,-1,0,1,1
1073,1,1,295,295.0,59.0,295,1,1,1,1
1072,0,0,0,0.0,0.0,-243,-1,-1,1,1
598,0,0,0,0.0,0.0,-1978,-5,-2,1,1
1149,0,0,0,0.0,0.0,-315,-1,-1,1,1
1091,2,2,902,300.6666666666667,100.22222222222224,681,1,1,1,1
1144,1,1,344,344.0,114.66666666666669,0,0,0,1,1
1011,1,2,687,343.5,137.4,687,2,1,1,1
585,1,1,1100,366.6666666666667,122.22222222222224,1100,1,1,1,0
641,2,2,572,286.0,81.71428571428571,254,1,1,1,1
1151,1,1,214,214.0,107.0,214,1,1,1,1
903,0,0,0,0.0,0.0,-712,-2,-1,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
1072,0,0,0,0.0,0.0,-847,-2,-1,1,1
1145,1,2,476,476.0,158.66666666666666,257,1,0,1,1
941,0,0,0,0.0,0.0,0,0,0,1,1
598,1,2,723,361.5,80.33333333333333,216,1,0,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,0
1129,0,0,0,0.0,0.0,0,0,0,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
1090,1,1,222,222.0,111.0,7,0,0,1,1
1146,0,0,0,0.0,0.0,0,0,0,1,1
972,1,1,292,292.0,48.66666666666666,3,0,0,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
904,1,3,794,794.0,264.6666666666667,362,2,0,1,1
585,1,1,354,354.0,118.0,146,0,0,1,1
630,1,1,533,533.0,177.66666666666666,533,1,1,1,1
1149,1,2,823,205.75,63.30769230769231,823,2,1,1,0
1151,1,1,729,729.0,364.5,729,1,1,1,1
630,0,0,0,0.0,0.0,-261,-1,-1,1,1
630,0,0,0,0.0,0.0,-1203,-3,-1,1,1
965,0,0,0,0.0,0.0,0,0,0,1,1
1072,0,0,0,0.0,0.0,-671,-2,-2,1,1
641,0,0,0,0.0,0.0,-223,-1,-1,1,1
585,1,1,347,347.0,86.75,347,1,1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1145,1,1,369,369.0,123.0,-169,-1,-1,1,1
590,0,0,0,0.0,0.0,0,0,0,1,1
904,1,1,208,208.0,41.6,208,1,1,1,1
903,1,2,847,847.0,169.4,106,0,-1,1,1
1074,4,5,1508,1508.0,502.6666666666667,-106,0,0,1,1
1073,1,1,209,209.0,69.66666666666667,-298,-1,-1,1,1
903,1,1,382,95.5,38.2,75,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
641,1,2,1045,348.3333333333333,104.5,263,-1,-1,1,1
598,1,1,230,230.0,115.0,230,1,1,1,1
1151,1,1,241,241.0,120.5,-185,0,0,1,1
630,0,0,0,0.0,0.0,-582,-1,-1,1,1
903,1,1,217,217.0,72.33333333333333,217,1,1,1,1
965,1,2,854,854.0,284.6666666666667,-124,-2,-2,1,1
1146,0,0,0,0.0,0.0,0,0,0,1,1
598,2,5,1449,483.0,181.125,1241,4,1,1,1
1011,0,0,0,0.0,0.0,0,0,0,1,1
1011,2,2,424,70.66666666666667,30.285714285714285,-43,1,1,1,1
641,1,1,478,239.0,79.66666666666667,-596,-1,0,1,1
598,1,2,812,406.0,116.0,812,2,1,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,1,359,359.0,89.75,153,0,0,1,1
1074,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,1,591,591.0,147.75,-118,-1,-1,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1145,1,1,323,107.66666666666669,32.3,323,1,1,1,1
1011,1,1,201,201.0,50.25,-427,-1,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
941,1,3,851,212.75,85.1,612,2,0,1,1
1011,1,1,745,372.5,124.16666666666669,-60,-1,0,1,1
597,0,0,0,0.0,0.0,-637,-1,-1,1,1
904,1,1,232,232.0,58.0,-11,0,0,1,1
1091,0,0,0,0.0,0.0,0,0,0,1,1
1091,1,4,2016,504.0,201.6,1804,3,0,1,1
585,0,0,0,0.0,0.0,-631,-1,-1,1,1
598,1,2,599,599.0,199.66666666666663,-545,1,0,1,1
1074,1,6,3200,800.0,290.90909090909093,2548,5,0,0,0
965,1,1,520,520.0,260.0,-28,-1,0,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
1074,0,0,0,0.0,0.0,0,0,0,1,1
1149,1,1,254,50.8,21.166666666666668,254,1,1,1,1
1151,1,1,569,569.0,189.66666666666663,569,1,1,1,1
1072,1,2,443,443.0,73.83333333333333,175,1,0,1,1
1071,3,4,1456,291.2,97.06666666666666,-1466,-1,0,1,0
904,0,0,0,0.0,0.0,0,0,0,1,1
1091,1,1,669,669.0,133.8,448,0,0,1,1
1011,1,1,593,593.0,197.66666666666663,593,1,1,1,1
1011,1,1,532,532.0,106.4,131,0,0,1,1
970,2,3,888,444.0,148.0,-567,0,0,1,1
1011,1,1,213,213.0,71.0,-211,-1,-1,1,1
641,1,1,332,332.0,83.0,-658,-2,0,1,1
970,1,1,296,296.0,98.66666666666669,-592,-2,-1,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
1071,2,2,620,620.0,206.66666666666663,-878,-3,0,1,1
972,1,1,803,401.5,114.71428571428572,286,0,0,1,1
965,1,1,205,205.0,51.25,-108,0,0,1,1
904,0,0,0,0.0,0.0,-857,-3,-1,1,1
941,1,1,692,692.0,230.66666666666663,462,0,0,1,1
1129,0,0,0,0.0,0.0,0,0,0,1,1
590,2,3,758,379.0,151.6,758,3,2,1,1
598,0,0,0,0.0,0.0,-305,-1,-1,1,1
597,1,2,429,214.5,53.625,158,1,0,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
1071,2,2,596,596.0,119.2,361,1,1,1,1
1090,1,1,202,202.0,101.0,-483,-1,-1,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1144,1,1,316,316.0,316.0,-356,-1,0,1,1
1090,0,0,0,0.0,0.0,0,0,0,1,1
1014,0,0,0,0.0,0.0,-356,-1,-1,1,1
1014,1,1,478,478.0,239.0,-58,0,0,1,1
641,1,1,501,250.5,71.57142857142857,-30,-1,-1,1,1
1014,1,2,652,652.0,163.0,652,2,1,1,1
1144,0,0,0,0.0,0.0,-454,-1,-1,1,1
1014,1,1,229,229.0,229.0,-436,-1,0,1,1
1090,0,0,0,0.0,0.0,-905,-2,-1,1,1
1129,1,2,822,411.0,117.42857142857144,822,2,1,1,1
903,0,0,0,0.0,0.0,-486,-2,-1,1,1
1011,1,1,202,50.5,15.538461538461538,-238,-1,0,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
1011,0,0,0,0.0,0.0,-469,-1,-1,1,1
630,2,3,1412,470.6666666666667,235.33333333333331,940,2,1,1,1
970,0,0,0,0.0,0.0,0,0,0,1,1
1011,0,0,0,0.0,0.0,0,0,0,1,1
1151,1,1,479,479.0,479.0,271,0,0,1,1
598,0,0,0,0.0,0.0,-1221,-3,-1,1,1
941,0,0,0,0.0,0.0,-727,-2,-1,1,1
1090,2,3,769,384.5,76.9,-1798,-2,-1,1,1
585,1,1,382,382.0,95.5,-96,-1,0,1,1
1090,0,0,0,0.0,0.0,0,0,0,1,1
1145,0,0,0,0.0,0.0,-2372,-6,-2,1,1
1129,1,1,266,133.0,24.181818181818183,-140,0,0,1,1
1011,0,0,0,0.0,0.0,-934,-2,-1,1,1
641,1,1,297,148.5,49.5,297,1,1,1,1
1091,0,0,0,0.0,0.0,-417,-2,-2,1,1
590,0,0,0,0.0,0.0,0,0,0,1,1
941,1,1,223,223.0,37.16666666666666,-274,0,0,1,1
1145,2,2,616,616.0,154.0,390,1,1,1,1
630,1,1,217,217.0,72.33333333333333,-499,0,0,1,1
1071,1,1,260,260.0,65.0,260,1,1,1,1
1011,2,2,1147,1147.0,573.5,-768,-2,0,1,1
641,1,1,244,81.33333333333333,27.11111111111111,-487,-1,0,1,1
1011,1,2,880,293.3333333333333,125.71428571428572,201,1,0,1,0
590,0,0,0,0.0,0.0,0,0,0,1,1
1144,1,1,229,229.0,38.16666666666666,3,0,0,1,1
1090,2,3,1940,970.0,242.5,1940,3,2,1,0
641,1,2,891,445.5,148.5,665,1,0,1,1
1011,1,1,401,401.0,80.2,401,1,1,1,1
1072,1,2,660,660.0,165.0,451,1,0,1,1
965,0,0,0,0.0,0.0,0,0,0,1,1
1129,1,2,769,769.0,153.8,300,1,0,1,1
1074,2,2,817,408.5,102.125,561,1,1,1,1
1129,1,2,431,215.5,61.57142857142857,-834,-1,0,1,1
598,1,1,577,288.5,96.16666666666669,577,1,1,1,1
1129,1,1,218,218.0,72.66666666666667,-804,-1,0,1,1
1014,0,0,0,0.0,0.0,-818,-1,-1,1,1
598,0,0,0,0.0,0.0,0,0,0,1,1
590,0,0,0,0.0,0.0,-249,-1,-1,1,1
597,0,0,0,0.0,0.0,0,0,0,1,1
1074,2,2,574,574.0,287.0,270,1,1,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
1071,1,2,770,385.0,110.0,341,0,-1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1151,0,0,0,0.0,0.0,-639,-2,-2,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
1144,1,1,331,331.0,165.5,-1304,-3,0,1,1
1091,1,2,685,685.0,171.25,685,2,1,1,1
1091,1,1,251,251.0,83.66666666666667,251,1,1,1,1
1144,1,1,375,125.0,53.57142857142857,375,1,1,1,1
1090,1,1,335,335.0,83.75,-743,-1,0,1,1
1014,1,1,339,339.0,84.75,339,1,1,1,1
1071,2,2,621,310.5,88.71428571428571,5,0,0,1,1
904,2,3,1012,506.0,202.4,-760,0,0,1,1
597,1,1,348,348.0,116.0,-864,-2,-2,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
972,1,2,915,457.5,114.375,915,2,1,1,1
598,0,0,0,0.0,0.0,-218,-1,-1,1,1
1073,2,2,739,739.0,246.33333333333331,-527,0,1,1,1
585,1,2,827,275.6666666666667,91.88888888888889,827,2,1,1,1
970,1,1,251,251.0,50.2,251,1,1,1,1
904,1,1,215,215.0,43.0,215,1,1,1,1
1090,0,0,0,0.0,0.0,-1101,-3,-1,1,1
941,0,0,0,0.0,0.0,-472,-2,-1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,2,932,310.6666666666667,93.2,657,1,0,1,1
1091,0,0,0,0.0,0.0,0,0,0,1,1
1129,0,0,0,0.0,0.0,-322,-1,-1,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
1072,1,1,790,790.0,395.0,790,1,1,1,1
641,1,1,334,334.0,167.0,134,0,0,1,1
590,2,2,1220,406.6666666666667,135.55555555555554,-1443,-5,-4,1,0
972,1,1,452,452.0,226.0,236,0,0,1,1
941,1,1,363,363.0,60.5,-742,-2,-1,1,1
1073,2,2,887,887.0,221.75,-273,-2,-1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
630,3,4,2223,370.5,158.78571428571428,1563,1,1,1,1
903,1,1,235,117.5,33.57142857142857,-137,0,0,1,1
585,0,0,0,0.0,0.0,-574,-2,-1,1,1
598,1,1,357,357.0,119.0,-664,0,0,1,1
585,1,1,237,237.0,118.5,-516,-2,-1,1,1
598,1,1,330,165.0,36.66666666666666,-1849,-5,-2,1,1
1149,1,1,586,586.0,146.5,586,1,1,1,1
597,1,2,816,272.0,90.66666666666669,605,1,0,1,1
972,1,1,462,231.0,66.0,462,1,1,1,1
903,1,1,230,76.66666666666667,23.0,4,0,0,1,1
1149,3,3,1008,336.0,126.0,-463,-2,0,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1129,0,0,0,0.0,0.0,0,0,0,1,1
1014,1,1,214,214.0,71.33333333333333,214,1,1,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
1011,0,0,0,0.0,0.0,-1883,-4,-1,1,1
585,2,2,496,248.0,62.0,-682,0,0,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
585,1,1,304,304.0,101.33333333333331,-527,-2,0,1,1
597,1,1,423,211.5,70.5,423,1,1,1,1
1146,1,1,211,105.5,30.142857142857142,-605,-1,0,1,1
1091,1,1,402,402.0,402.0,190,0,0,1,1
630,0,0,0,0.0,0.0,-788,-2,-1,1,1
941,0,0,0,0.0,0.0,0,0,0,1,1
590,1,1,236,236.0,118.0,-1250,-3,-1,1,1
970,0,0,0,0.0,0.0,-217,-1,-1,1,1
1146,0,0,0,0.0,0.0,-220,-1,-1,1,1
1129,1,3,1305,261.0,108.75,794,2,0,1,1
904,0,0,0,0.0,0.0,-319,-1,-1,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1091,1,1,397,132.33333333333334,49.625,-292,-1,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
585,1,3,896,896.0,179.2,221,1,0,1,1
1073,0,0,0,0.0,0.0,-222,-1,-1,1,1
965,0,0,0,0.0,0.0,-218,-1,-1,1,1
1073,1,1,222,222.0,55.5,-131,0,0,1,1
590,0,0,0,0.0,0.0,-258,-1,-1,1,1
590,3,3,940,313.3333333333333,104.44444444444444,-2394,-5,-1,1,1
641,1,1,480,480.0,120.0,480,1,1,1,1
1074,1,2,447,447.0,111.75,-916,-3,-2,1,1
585,1,1,282,94.0,35.25,282,1,1,1,1
1074,0,0,0,0.0,0.0,-594,-2,-2,1,1
1146,1,1,217,108.5,24.11111111111111,17,0,0,1,1
1151,0,0,0,0.0,0.0,-698,-1,-1,1,1
1014,1,1,231,77.0,25.666666666666668,231,1,1,1,1
1129,1,1,254,127.0,42.333333333333336,29,0,0,1,1
630,1,1,365,365.0,121.66666666666669,-165,0,0,1,1
1073,1,1,283,283.0,70.75,-113,0,0,1,1
630,0,0,0,0.0,0.0,-381,-1,-1,1,1
1011,1,1,206,51.5,20.6,206,1,1,1,1
597,1,3,874,291.3333333333333,97.11111111111111,874,3,1,1,1
1011,0,0,0,0.0,0.0,-687,-2,-1,1,1
597,1,1,208,208.0,41.6,-216,0,0,1,1
1074,3,4,1174,1174.0,293.5,421,2,2,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
941,1,1,318,318.0,79.5,-45,0,0,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
1146,1,1,466,466.0,155.33333333333334,-39,-1,0,1,1
630,1,1,289,289.0,72.25,289,1,1,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
1014,2,3,752,752.0,250.66666666666663,128,1,0,1,1
965,0,0,0,0.0,0.0,0,0,0,1,1
1149,2,2,535,267.5,76.42857142857143,-374,0,0,1,1
1014,1,1,213,213.0,71.0,-427,0,0,1,1
1074,0,0,0,0.0,0.0,0,0,0,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
1014,1,1,217,217.0,43.4,217,1,1,1,1
1014,1,1,206,206.0,103.0,-487,-1,0,1,1
1149,1,1,293,293.0,58.6,293,1,1,1,1
641,2,2,515,515.0,103.0,-248,-1,1,1,1
597,1,1,214,214.0,53.5,-12,0,0,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
590,0,0,0,0.0,0.0,0,0,0,1,1
941,0,0,0,0.0,0.0,-413,-2,-1,1,1
1071,0,0,0,0.0,0.0,-475,-2,-2,1,1
1091,2,3,1467,733.5,293.4,1467,3,2,1,1
941,1,1,231,77.0,25.666666666666668,-156,0,0,1,1
1144,0,0,0,0.0,0.0,-460,-1,-1,1,1
598,1,1,222,222.0,111.0,222,1,1,1,1
1074,1,1,211,211.0,70.33333333333333,-1051,0,0,1,1
1129,1,2,546,182.0,54.6,546,2,1,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
1145,1,2,520,520.0,130.0,-121,0,0,1,1
1072,0,0,0,0.0,0.0,-242,-1,-1,1,1
1073,1,1,671,671.0,167.75,671,1,1,1,1
590,1,1,208,69.33333333333333,17.333333333333332,208,1,1,1,1
1011,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,2,675,135.0,56.25,-1277,-2,0,1,1
1146,0,0,0,0.0,0.0,0,0,0,1,1
585,1,2,570,570.0,81.42857142857143,338,1,0,1,1
1011,0,0,0,0.0,0.0,0,0,0,1,1
630,1,1,535,535.0,107.0,535,1,1,1,1
630,0,0,0,0.0,0.0,-828,-2,-1,1,1
1014,1,2,636,212.0,79.5,-1411,-2,0,1,1
1149,1,1,222,222.0,55.5,222,1,1,1,1
1014,1,1,229,76.33333333333333,22.9,27,0,0,1,1
965,1,2,827,275.6666666666667,103.375,621,1,0,1,1
630,2,2,938,938.0,469.0,110,-1,1,1,1
585,1,1,820,410.0,164.0,-253,-1,-1,1,1
1014,1,1,421,140.33333333333334,60.142857142857146,97,0,0,1,1
1071,2,2,619,309.5,77.375,-24,-1,0,1,1
972,1,1,663,663.0,221.0,160,0,0,1,1
965,0,0,0,0.0,0.0,-429,-2,-1,1,1
630,1,2,744,248.0,106.28571428571428,491,1,0,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
1144,0,0,0,0.0,0.0,-601,-2,-1,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
965,1,3,982,491.0,140.28571428571428,982,3,1,1,1
1145,1,1,230,115.0,46.0,230,1,1,1,1
903,0,0,0,0.0,0.0,-382,-1,-1,1,1
1145,0,0,0,0.0,0.0,-476,-2,-1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1071,1,1,201,201.0,67.0,201,1,1,1,1
965,0,0,0,0.0,0.0,-621,-1,-1,1,1
904,0,0,0,0.0,0.0,-554,-2,-2,1,1
1129,1,3,1039,346.3333333333333,103.9,829,2,0,1,1
970,1,1,200,200.0,100.0,200,1,1,1,1
585,1,1,219,109.5,36.5,-43,0,0,1,1
590,3,4,1069,534.5,152.71428571428572,273,2,1,1,1
598,1,1,898,898.0,179.6,-326,-1,0,1,1
904,1,1,251,62.75,27.88888888888889,251,1,1,1,1
1146,1,1,310,310.0,155.0,91,0,0,1,1
1129,1,1,336,336.0,112.0,-226,-1,0,1,1
1151,1,2,715,357.5,119.16666666666669,715,2,1,1,1
1129,1,2,513,256.5,73.28571428571429,92,0,0,1,1
1144,1,2,862,431.0,107.75,862,2,1,1,1
970,1,1,219,219.0,73.0,219,1,1,1,1
970,1,1,258,258.0,86.0,-243,0,0,1,1
1145,1,1,344,172.0,57.333333333333336,344,1,1,1,1
597,1,1,402,402.0,134.0,-472,0,0,1,1
1151,1,1,208,208.0,34.666666666666664,-32,0,0,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
1151,1,2,547,182.33333333333331,60.77777777777778,333,1,0,1,1
941,1,2,658,219.33333333333331,82.25,409,1,0,1,1
903,1,2,430,430.0,86.0,222,1,0,1,1
965,1,4,1922,961.0,240.25,946,1,-1,1,0
1144,1,1,210,210.0,42.0,0,0,0,1,1
1145,2,2,1043,1043.0,347.6666666666667,558,0,0,1,1
1149,0,0,0,0.0,0.0,-391,-1,-1,1,1
1072,0,0,0,0.0,0.0,-935,-1,-1,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
1145,2,6,2372,1186.0,296.5,731,2,-1,1,1
941,1,2,981,981.0,490.5,685,1,0,1,1
903,0,0,0,0.0,0.0,-200,-1,-1,1,1
1145,0,0,0,0.0,0.0,-673,-1,-1,1,1
1091,1,1,388,388.0,97.0,-231,0,0,1,1
1071,1,1,842,842.0,421.0,842,1,1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1074,2,3,2905,726.25,290.5,2695,2,1,0,1
970,0,0,0,0.0,0.0,0,0,0,1,1
903,1,1,250,250.0,83.33333333333333,-1053,-2,0,1,1
1145,1,1,1230,615.0,246.0,982,0,0,1,1
1149,0,0,0,0.0,0.0,-526,-2,-2,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
965,1,2,739,739.0,246.33333333333331,99,-1,-1,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,1,600,300.0,75.0,-180,-1,0,1,1
1014,1,1,339,339.0,67.8,0,0,0,1,1
1011,1,1,412,137.33333333333334,45.77777777777778,412,1,1,1,1
903,1,1,201,100.5,28.714285714285715,201,1,1,1,1
904,1,1,304,304.0,152.0,70,0,0,1,1
598,1,1,527,527.0,175.66666666666666,-28,0,0,1,1
590,1,2,806,806.0,161.2,806,2,1,1,1
1072,1,1,573,573.0,143.25,573,1,1,1,1
641,2,2,753,753.0,376.5,98,1,1,1,1
1144,1,1,464,232.0,58.0,-1239,-3,-1,1,1
1091,0,0,0,0.0,0.0,0,0,0,1,1
941,1,1,253,253.0,126.5,-486,-1,-1,1,1
972,1,1,1081,1081.0,154.42857142857142,123,-2,0,1,1
598,1,2,455,455.0,113.75,240,1,0,1,1
585,2,3,1468,367.0,133.45454545454547,743,1,1,1,1
590,1,1,235,235.0,39.16666666666666,1,0,0,1,1
1149,1,1,824,824.0,412.0,824,1,1,1,1
1073,1,2,1225,612.5,153.125,1225,2,1,1,1
1146,0,0,0,0.0,0.0,0,0,0,1,1
597,0,0,0,0.0,0.0,-852,-2,-1,1,1
630,1,1,811,811.0,202.75,147,0,0,1,1
597,1,1,246,123.0,41.0,-229,0,0,1,1
598,1,2,606,202.0,60.6,398,1,0,1,1
903,2,4,1379,689.5,153.22222222222223,1379,4,2,1,0
904,1,1,261,261.0,130.5,261,1,1,1,1
1090,1,2,762,254.0,84.66666666666667,-447,0,-1,1,1
1071,0,0,0,0.0,0.0,-274,-1,-1,1,1
1151,1,1,264,132.0,52.8,51,0,0,1,1
1014,0,0,0,0.0,0.0,-850,-1,-1,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
970,2,2,464,464.0,116.0,-56,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
972,1,1,230,115.0,25.55555555555556,23,0,0,1,1
641,0,0,0,0.0,0.0,-955,-3,-2,1,1
1073,0,0,0,0.0,0.0,0,0,0,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
941,1,1,380,380.0,126.66666666666669,380,1,1,1,1
1074,3,8,3925,1308.3333333333333,392.5,1559,2,-1,0,1
1149,1,2,622,311.0,103.66666666666669,622,2,1,1,1
598,1,1,250,250.0,125.0,17,0,0,1,1
941,0,0,0,0.0,0.0,-234,-1,-1,1,1
903,0,0,0,0.0,0.0,-754,-1,-1,1,1
970,0,0,0,0.0,0.0,-488,-1,-1,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
1072,0,0,0,0.0,0.0,-1821,-3,-1,1,1
1011,1,1,382,382.0,95.5,-298,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
903,2,2,871,871.0,290.3333333333333,326,0,0,1,1
1145,5,6,1793,896.5,224.125,1502,5,4,1,1
598,0,0,0,0.0,0.0,-250,-1,-1,1,1
941,1,2,726,363.0,121.0,726,2,1,1,1
630,1,1,225,225.0,56.25,225,1,1,1,1
630,0,0,0,0.0,0.0,-658,-1,-1,1,1
1151,0,0,0,0.0,0.0,-290,-1,-1,1,1
941,0,0,0,0.0,0.0,0,0,0,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,2,896,298.6666666666667,112.0,145,0,0,1,0
1144,0,0,0,0.0,0.0,-558,-1,-1,1,1
972,0,0,0,0.0,0.0,-208,-1,-1,1,1
630,0,0,0,0.0,0.0,-475,-1,-1,1,1
1011,0,0,0,0.0,0.0,-535,-2,-1,1,1
1145,1,1,320,320.0,160.0,-451,-2,-2,1,1
1144,0,0,0,0.0,0.0,-840,-2,-1,1,1
630,0,0,0,0.0,0.0,-392,-1,-1,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
1072,1,1,547,182.33333333333331,68.375,547,1,1,1,1
1149,1,1,365,91.25,28.07692307692308,151,0,0,1,1
1091,1,3,876,876.0,219.0,876,3,1,1,1
597,0,0,0,0.0,0.0,-319,-1,-1,1,1
1072,0,0,0,0.0,0.0,-369,-1,-1,1,1
630,1,1,305,152.5,38.125,32,0,0,1,1
590,1,2,514,257.0,85.66666666666667,514,2,1,1,1
1129,2,2,593,296.5,84.71428571428571,593,2,2,1,1
1145,1,1,633,633.0,316.5,-463,-1,0,1,1
1014,2,2,624,624.0,208.0,-75,0,0,1,1
1073,1,2,1600,1600.0,228.57142857142856,1600,2,1,1,1
1072,1,1,569,569.0,284.5,99,-1,-1,1,1
590,0,0,0,0.0,0.0,-2343,-8,-2,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1144,1,2,840,840.0,140.0,286,0,0,1,1
1071,1,1,200,200.0,28.571428571428573,200,1,1,1,1
972,0,0,0,0.0,0.0,0,0,0,1,1
590,1,1,258,258.0,86.0,31,0,0,1,1
1014,1,1,221,221.0,55.25,-276,0,0,1,1
597,1,1,361,361.0,72.2,-455,-1,0,1,1
1129,0,0,0,0.0,0.0,-319,-1,-1,1,1
1074,0,0,0,0.0,0.0,0,0,0,1,1
1149,0,0,0,0.0,0.0,-435,-2,-1,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
1151,0,0,0,0.0,0.0,-443,-1,-1,1,1
1071,1,2,457,91.4,30.466666666666665,-281,0,0,1,1
1071,1,1,522,522.0,261.0,-408,-3,-1,1,1
585,0,0,0,0.0,0.0,-339,-1,-1,1,1
1091,0,0,0,0.0,0.0,-548,-2,-1,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
903,1,1,201,201.0,67.0,201,1,1,1,1
1091,1,1,597,597.0,298.5,597,1,1,1,1
